userId,username,role,csvExists,dbExists,identityMatch,roleMatch,statusMatch,departmentMatch,academicMatch,overallStatus
IT2025A018,it2025a018,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A019,it2025a019,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A020,it2025a020,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A021,it2025a021,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A022,it2025a022,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A023,it2025a023,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A024,it2025a024,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A025,it2025a025,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A026,it2025a026,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A027,it2025a027,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A028,it2025a028,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A029,it2025a029,STUDENT,true,true,true,true,true,true,true,PASS
IT2025A030,it2025a030,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A001,it2024a001,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A002,it2024a002,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A003,it2024a003,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A004,it2024a004,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A005,it2024a005,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A006,it2024a006,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A007,it2024a007,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A008,it2024a008,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A009,it2024a009,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A010,it2024a010,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A011,it2024a011,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A012,it2024a012,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A013,it2024a013,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A014,it2024a014,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A015,it2024a015,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A016,it2024a016,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A017,it2024a017,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A018,it2024a018,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A019,it2024a019,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A020,it2024a020,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A021,it2024a021,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A022,it2024a022,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A023,it2024a023,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A024,it2024a024,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A025,it2024a025,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A026,it2024a026,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A027,it2024a027,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A028,it2024a028,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A029,it2024a029,STUDENT,true,true,true,true,true,true,true,PASS
IT2024A030,it2024a030,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A001,it2023a001,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A002,it2023a002,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A003,it2023a003,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A004,it2023a004,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A005,it2023a005,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A006,it2023a006,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A007,it2023a007,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A008,it2023a008,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A009,it2023a009,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A010,it2023a010,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A011,it2023a011,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A012,it2023a012,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A013,it2023a013,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A014,it2023a014,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A015,it2023a015,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A016,it2023a016,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A017,it2023a017,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A018,it2023a018,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A019,it2023a019,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A020,it2023a020,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A021,it2023a021,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A022,it2023a022,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A023,it2023a023,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A024,it2023a024,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A025,it2023a025,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A026,it2023a026,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A027,it2023a027,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A028,it2023a028,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A029,it2023a029,STUDENT,true,true,true,true,true,true,true,PASS
IT2023A030,it2023a030,STUDENT,true,true,true,true,true,true,true,PASS
